Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,macd,macd_signal,BB_upper,BB_middle,BB_lower,Close-Open,High-Low,OBV,Close2-Close1,Close2,BB_height,next_day_close_increased,news,tweets,sentiment_polarity,sentiment_subjectivity,Interest Rate,SP_Open,SP_High,SP_Low,SP_Close,SP_AdjClose,SP_Volume
2020-06-18,0.5271389788977228,0.4130817462704055,0.4687649186956442,0.44434142392564446,0.44434142392564446,0.3051552038558849,0.4684585560878656,0.4489586246286244,0.6279439622867253,0.6584749650760706,0.9894712334211668,0.9818488502057718,0.534059280010242,0.09893073078631576,0.6960980080685657,-123.82226499999888,9288.018555,0.18755449500590715,0,"Bitcoin crashed a couple of days ago, but the king coin was able to quickly regain its losses. At the moment of writing this article, Bitcoin is trading in the red and the most important","RECORD-Almost $5 trillion dollars sitting in cash.Dash to cash most surprising because it all yields near 0. 
Huge opportunity cost vs equity, #GOLD, #bitcoin.Such great negativity/fear not usually present at equity mkt tops.Wall of worry growing taller by the day.",0.6463414634146342,0.38636363636363635,1.0,0.4911226440863139,0.36883508145503185,0.5550490579143883,0.49172782144252913,0.49172782144252913,0.056504667258047925
2020-06-19,0.4403912341721732,0.35908679698550117,0.39689711787782755,0.2941999796188721,0.2941999796188721,0.40885738334671107,0.3062938476234076,0.3718919821949856,0.5715443285796669,0.6625352882413367,0.9298111896879995,0.8942204031214942,0.47541755483569326,0.12002554700065038,0.5388748534357795,44.32226499999888,9332.34082,0.24528690231124028,1,"A few days ago, ICON was announcing the release of the 24th newsletter. The notes published by the ICON team revealed all kinds of recent achievements marked by the project. ICON has been gaining a","JPM calling for a 47% equity rally from HERE. Don't think I can ever recall such a daring call from them.If more people believed, would be contrarian. Maybe some excess cash goes into #gold and #bitcoin instead.Those mkts still too small to absorb.",0.6463414634146342,0.5454545454545455,1.0,0.6670763907857591,0.5670609239009181,0.5098984110445439,0.4153024447435829,0.4153024447435829,0.9341112847230041
2020-06-22,0.3072648734647263,0.6350735641297813,0.4268880888390729,0.7315680212295099,0.7315680212295099,0.4908208499102733,0.8413728592360945,0.3595916272618814,0.4351752781189164,0.4898192590538315,0.8034528520801025,0.92178133902393,1.0,0.45153480610767077,0.7223498345108263,-19.05956999999944,9629.658203,0.10120438380299557,0,"In the latest roundup we check the technicals for Bitcoin, ICX, and DUSK, and find out if DeFi is a bubble waiting to pop.","My friend owns land in Canada. He was turned away at the border recently while trying to cross from the US.My friend thinks he owns land in Canada.Not your keys, not your #bitcoin",0.5975609756097562,0.38636363636363635,0.666666666666667,0.45825366475462026,0.3739678643160005,0.4937483719718667,0.5026705458335154,0.5026705458335154,0.11008920249100551
2020-06-23,0.7249303488584395,0.6550033281310998,0.7594949344292932,0.708457223121707,0.708457223121707,0.2626277155631548,0.8108839596099755,0.41484128407645854,0.42725956330519554,0.48523404750275745,0.799538223772366,0.9217351495811172,0.5957807599043392,0.04513945979709966,0.5861551165971706,-316.0478510000012,9313.610352,0.09786533621517612,0,"ICON has been making headlines a lot along with the firm behind the project, ICONLOOP. The popularity of both entities has been on the rise for a while now, and this is due to their","""If you can’t beat em, join em"" - PayPal 2020#Bitcoin",0.20731707317073172,0.46590909090909094,0.666666666666667,0.6598379313484468,0.563546083463514,0.7009637926543366,0.5609883190759479,0.5609883190759479,0.11575385335848953
2020-06-24,0.710414150574481,0.6676640567528391,0.4021278296282489,0.32523146950468274,0.32523146950468274,0.3715169918642114,0.34842255140805767,0.35621775052163324,0.4073728162829127,0.43618251457195,0.7290815534382453,0.8815510370843427,0.25639762666161364,0.5275393284480754,0.4343016661513593,-48.796875,9264.813477,0.0869431848009321,0,"YouHodler becomes the first lender to utilize the digital asset security and infrastructure of the global leader in safety solutions PARIS, June 24, 2020 â€“ Ledger, the global leader in security and infrastructure solutions for critical digital assets and blockchain applications, has announced that YouHodler, a FinTech platform and crypto-backed loan service provider, has selected â€¦ Continued","OH BOY!..textbook cup and handle pattern for the USD vs EURO.Looking like big USD downmove coming.Will surprise many market players over next few months as first target is 10% lower for usd.Break of 1.16 goes to 1.25 pronto.Bullish sign for equity, #gold and #bitcoin.",0.5,0.20454545454545456,0.666666666666667,0.5492124191932994,0.3409953135460846,0.2885734132152482,0.20943158626080205,0.20943158626080205,0.31519414262492174
2020-06-25,0.32334525032276495,0.22931873389188517,0.15914492376030331,0.2660625204456668,0.2660625204456668,0.35226684636386163,0.28402127483976836,0.2950808644798358,0.3773281386403206,0.4221100714101915,0.6711106107045488,0.817585359046479,0.5568392107176987,0.2554118188601381,0.28521646699561676,-101.89550799999961,9162.917969,0.11657236321348485,0,"June 25, 2020 â€“ FinTech platform YouHodler announced today the signing of a partnership with Elliptic, the leading provider of cryptoasset risk management solutions for financial institutions and crypto businesses. Effective immediately, Ellipticâ€™s renowned cryptocurrency transaction and wallet screening capabilities will enhance confidence and safety on YouHodlerâ€™s diverse platform.Â â€œOur evolving industry is constantly looking â€¦ Continued",Let me present you the chart of German #Wirecard bank. Insolvency was declared today after a massive billion Euro book keeping scandal.BE YOUR OWN BANK. #BITCOIN,0.6097560975609756,0.375,0.666666666666667,0.24055358280979533,0.18054005802276407,0.253321177389946,0.35459637847930914,0.35459637847930914,0.14633756456035918
2020-06-26,0.2586778640500871,0.19112264266635748,0.16766558648317798,0.14250849936963306,0.14250849936963306,0.3369753902544079,0.14955608228807682,0.21557762982803852,0.33491068693263915,0.4189634918052967,0.6001135579963375,0.7226846871953967,0.5024215193023249,0.19302955570358976,0.13833024306846434,-117.52734400000008,9045.390625,0.17355486058620095,0,The ICON team just released more exciting news. They announce on their Medium account that the ICON monthly grant recap for June is out. The team is sharing the latest progress with ICON's community grant,"ALWAYS when this #Bitcoin signal flashed, we started a MASSIVE bull run!And guess what: today it flashed again!",0.8780487804878049,0.8863636363636364,0.666666666666667,0.3616498224528808,0.11068957821914793,0.16918468351133242,0.03017933909418602,0.03017933909418602,0.8803466334052298
2020-06-29,0.11144893321224991,0.09713730578056179,0.08814242281586715,0.17638310109921207,0.17638310109921207,0.23222743152966507,0.25996388486126554,0.06163703230700868,0.1761236398423426,0.23077296628234834,0.31856038766650485,0.5529049007528073,0.6685886970407112,0.1703990033202094,0.2484326480546729,-52.86132800000087,9137.993164,0.1414040923376978,0,"ICON has been really active lately, and the team behind the project makes sure to always keep enthusiasts updated with the latest achievement. A couple of days ago, they revealed the fact that ICON has",IN CODE WE TRUST  Who likes my Hat?  #Bitcoin,0.4268292682926829,0.7613636363636364,0.666666666666667,0.11303833196758717,0.0,0.14795519666579793,0.22206782752181908,0.22206782752181908,0.062196335538254544
2020-06-30,0.16689051686062228,0.0717063801190978,0.14521452145214653,0.11228577471050194,0.11228577471050194,0.19186629792920173,0.18115824496018806,0.03754274909175037,0.13278416553568737,0.07195782677620954,0.21264941041672714,0.5925209187216645,0.55876487275646,0.061927795999785124,0.12241371741746818,90.33203099999992,9228.325195,0.0,1,"Bitcoin's popularity is on the rise, especially after the March market fall when the king coin was trading below $4,000. The digital asset was able to bounce back really quickly after the unfortunate event. Various",Max told me to buy #Bitcoin at $1 $10 $100,0.5,0.5795454545454545,0.666666666666667,0.2569425475735212,0.3214684222271842,0.3567335243553007,0.42637543966303326,0.42637543966303326,0.1144029827223646
2020-07-01,0.11869811822716869,0.19014119052558343,0.17164699968864916,0.2218184310668061,0.2218184310668061,0.20499530982730585,0.3530870599092908,0.051879750550950954,0.10142740212797952,0.07112356060116198,0.19912939814630093,0.5747252645506968,0.7037573855252058,0.18652675547147324,0.2503206547777179,-104.91503899999952,9123.410156,0.01050590011312047,0,The ICON community is excited to learn that the team just released the June Roadmap update. The ICONÂ team made the announcement on their social media account and you can also check it out below.,BREAKING: 4% of China's reserve gold might be fake!BUY #BITCOIN,0.6341463414634146,0.38636363636363635,0.666666666666667,0.5106073021943001,0.41592278509261504,0.5883042458973691,0.49398584393590816,0.49398584393590816,0.056626245615299164
2020-07-02,0.22234041946836847,0.14531274981421483,0.08116424816821421,0.09460305921941448,0.09460305921941448,0.22545386744155516,0.1857133003528424,0.033307931397648094,0.0720480555915764,0.05332992558668792,0.14742053266141042,0.5238309309154445,0.49165001142188786,0.24417172608983828,0.11947169142044062,-36.10644499999944,9087.303711,0.029234863352194607,0,"Nexus Mutual is seeing a surge in demand. ""Our product has honestly seen massive interest since yield farming kicked off,"" said founder Hugh Karp.","2020 is 2016 If you know, you know. If you don’t, now you do. #Bitcoin",0.7560975609756098,1.0,1.0,0.6823272329964478,0.6244141932604315,0.689676130936876,0.5554301098614811,0.5554301098614811,0.0
